date,currency,rate,yr,qtr,mth,wk,dte
2019-12-11,STG POUND,133.6432,2019,4,12,50,11
2019-12-11,EURO,112.4224,2019,4,12,50,11
2019-12-11,SA RAND,6.8501,2019,4,12,50,11
2019-12-11,KSH/USHS,36.3072,2019,4,12,50,11
2019-12-11,KSH/TSHS,22.6415,2019,4,12,50,11
2019-12-11,KSH/RWF,9.2062,2019,4,12,50,11
2019-12-11,KSH/BIF,18.4937,2019,4,12,50,11
2019-12-11,AE DIRHAM,27.6324,2019,4,12,50,11
2019-12-11,CANADIAN DOLLAR,76.7073,2019,4,12,50,11
2019-12-11,S FRANC,103.0409,2019,4,12,50,11
2019-12-11,JPY(100),93.329,2019,4,12,50,11
2019-12-11,SW KRONER,10.6881,2019,4,12,50,11
2019-12-11,NOR KRONER,11.0579,2019,4,12,50,11
2019-12-11,DAN KRONER,15.0617,2019,4,12,50,11
2019-12-11,IND RUPEE,1.4334,2019,4,12,50,11
2019-12-11,HONGKONG DOLLAR,12.9756,2019,4,12,50,11
2019-12-11,SINGAPORE DOLLAR,74.6536,2019,4,12,50,11
2019-12-11,SAUDI RIYAL,27.0647,2019,4,12,50,11
2019-12-11,CHINESE YUAN,14.422,2019,4,12,50,11
2019-12-11,AUSTRALIAN DOLLAR,69.1894,2019,4,12,50,11
2019-12-13,US DOLLAR,101.6676,2019,4,12,50,13
2019-12-13,STG POUND,133.8406,2019,4,12,50,13
2019-12-13,EURO,112.6706,2019,4,12,50,13
2019-12-13,SA RAND,6.9032,2019,4,12,50,13
2019-12-13,KSH/USHS,36.1473,2019,4,12,50,13
2019-12-13,KSH/TSHS,22.6031,2019,4,12,50,13
2019-12-13,KSH/RWF,9.1918,2019,4,12,50,13
2019-12-13,KSH/BIF,18.4623,2019,4,12,50,13
2019-12-13,AE DIRHAM,27.6786,2019,4,12,50,13
2019-12-13,CANADIAN DOLLAR,76.8463,2019,4,12,50,13
2019-12-13,S FRANC,103.2107,2019,4,12,50,13
2019-12-13,JPY(100),93.5391,2019,4,12,50,13
2019-12-13,SW KRONER,10.7808,2019,4,12,50,13
2019-12-13,NOR KRONER,11.1084,2019,4,12,50,13
2019-12-13,DAN KRONER,15.082,2019,4,12,50,13
2019-12-13,IND RUPEE,1.4358,2019,4,12,50,13
2019-12-13,HONGKONG DOLLAR,13.0115,2019,4,12,50,13
2019-12-13,SINGAPORE DOLLAR,74.7859,2019,4,12,50,13
2019-12-13,SAUDI RIYAL,27.1099,2019,4,12,50,13
2019-12-13,CHINESE YUAN,14.4429,2019,4,12,50,13
2019-12-13,AUSTRALIAN DOLLAR,69.5966,2019,4,12,50,13
2019-12-16,US DOLLAR,101.6788,2019,4,12,50,16
2019-12-16,STG POUND,135.8324,2019,4,12,50,16
2019-12-16,EURO,113.565,2019,4,12,50,16
2019-12-16,SA RAND,7.0292,2019,4,12,50,16
2019-12-16,KSH/USHS,36.0941,2019,4,12,50,16
2019-12-16,KSH/TSHS,22.6006,2019,4,12,50,16
2019-12-16,KSH/RWF,9.1929,2019,4,12,50,16
2019-12-16,KSH/BIF,18.4603,2019,4,12,50,16
2019-12-16,AE DIRHAM,27.6816,2019,4,12,50,16
2019-12-16,CANADIAN DOLLAR,77.2225,2019,4,12,50,16
2019-12-16,S FRANC,103.4057,2019,4,12,50,16
2019-12-16,JPY(100),92.7769,2019,4,12,50,16
2019-12-16,SW KRONER,10.8736,2019,4,12,50,16
2019-12-16,NOR KRONER,11.2891,2019,4,12,50,16
2019-12-16,DAN KRONER,15.1941,2019,4,12,50,16
2019-12-16,IND RUPEE,1.437,2019,4,12,50,16
2019-12-16,HONGKONG DOLLAR,13.0486,2019,4,12,50,16
2019-12-16,SINGAPORE DOLLAR,75.2035,2019,4,12,50,16
2019-12-16,SAUDI RIYAL,27.1097,2019,4,12,50,16
2019-12-16,CHINESE YUAN,14.5818,2019,4,12,50,16
2019-12-16,AUSTRALIAN DOLLAR,70.2804,2019,4,12,50,16
2019-12-17,US DOLLAR,101.6224,2019,4,12,51,17
2019-12-17,STG POUND,135.6194,2019,4,12,51,17
2019-12-17,EURO,113.2503,2019,4,12,51,17
2019-12-17,SA RAND,7.0257,2019,4,12,51,17
2019-12-17,KSH/USHS,36.1339,2019,4,12,51,17
2019-12-17,KSH/TSHS,22.6132,2019,4,12,51,17
2019-12-17,KSH/RWF,9.2095,2019,4,12,51,17
2019-12-17,KSH/BIF,18.5039,2019,4,12,51,17
2019-12-17,AE DIRHAM,27.6674,2019,4,12,51,17
2019-12-17,CANADIAN DOLLAR,77.462,2019,4,12,51,17
2019-12-17,S FRANC,103.4114,2019,4,12,51,17
2019-12-17,JPY(100),92.8864,2019,4,12,51,17
2019-12-17,SW KRONER,10.8729,2019,4,12,51,17
2019-12-17,NOR KRONER,11.2992,2019,4,12,51,17
2019-12-17,DAN KRONER,15.1545,2019,4,12,51,17
2019-12-17,IND RUPEE,1.4315,2019,4,12,51,17
2019-12-17,HONGKONG DOLLAR,13.0417,2019,4,12,51,17
2019-12-17,SINGAPORE DOLLAR,75.0285,2019,4,12,51,17
2019-12-17,SAUDI RIYAL,27.0957,2019,4,12,51,17
2019-12-17,CHINESE YUAN,14.517,2019,4,12,51,17
2019-12-17,AUSTRALIAN DOLLAR,70.0432,2019,4,12,51,17
2019-12-18,US DOLLAR,101.5424,2019,4,12,51,18
2019-12-18,STG POUND,133.6941,2019,4,12,51,18
2019-12-18,EURO,113.3685,2019,4,12,51,18
2019-12-18,SA RAND,7.0397,2019,4,12,51,18
2019-12-18,KSH/USHS,36.0934,2019,4,12,51,18
2019-12-18,KSH/TSHS,22.631,2019,4,12,51,18
2019-12-18,KSH/RWF,9.2063,2019,4,12,51,18
2019-12-18,KSH/BIF,18.4971,2019,4,12,51,18
2019-12-18,AE DIRHAM,27.6445,2019,4,12,51,18
2019-12-18,CANADIAN DOLLAR,77.1364,2019,4,12,51,18
2019-12-18,S FRANC,103.5565,2019,4,12,51,18
2019-12-18,JPY(100),92.6777,2019,4,12,51,18
2019-12-18,SW KRONER,10.8154,2019,4,12,51,18
2019-12-18,NOR KRONER,11.2584,2019,4,12,51,18
2019-12-18,DAN KRONER,15.1712,2019,4,12,51,18
2019-12-18,IND RUPEE,1.4309,2019,4,12,51,18
2019-12-18,HONGKONG DOLLAR,13.0355,2019,4,12,51,18
2019-12-18,SINGAPORE DOLLAR,74.9031,2019,4,12,51,18
2019-12-18,SAUDI RIYAL,27.0736,2019,4,12,51,18
2019-12-18,CHINESE YUAN,14.5144,2019,4,12,51,18
2019-12-18,AUSTRALIAN DOLLAR,69.5261,2019,4,12,51,18
2019-12-19,US DOLLAR,100.9006,2019,4,12,51,19
2019-12-19,STG POUND,131.8453,2019,4,12,51,19
2019-12-19,EURO,112.1465,2019,4,12,51,19
2019-12-19,SA RAND,7.0275,2019,4,12,51,19
2019-12-19,KSH/USHS,36.323,2019,4,12,51,19
2019-12-19,KSH/TSHS,22.775,2019,4,12,51,19
2019-12-19,KSH/RWF,9.3911,2019,4,12,51,19
2019-12-19,KSH/BIF,18.6148,2019,4,12,51,19
2019-12-19,AE DIRHAM,27.4698,2019,4,12,51,19
2019-12-19,CANADIAN DOLLAR,76.7684,2019,4,12,51,19
2019-12-19,S FRANC,102.7606,2019,4,12,51,19
2019-12-19,JPY(100),92.0626,2019,4,12,51,19
2019-12-19,SW KRONER,10.7301,2019,4,12,51,19
2019-12-19,NOR KRONER,11.1746,2019,4,12,51,19
2019-12-19,DAN KRONER,15.0078,2019,4,12,51,19
2019-12-19,IND RUPEE,1.421,2019,4,12,51,19
2019-12-19,HONGKONG DOLLAR,12.9557,2019,4,12,51,19
2019-12-19,SINGAPORE DOLLAR,74.3968,2019,4,12,51,19
2019-12-19,SAUDI RIYAL,26.9011,2019,4,12,51,19
2019-12-19,CHINESE YUAN,14.4118,2019,4,12,51,19
2019-12-19,AUSTRALIAN DOLLAR,69.1119,2019,4,12,51,19
2019-12-20,US DOLLAR,100.7118,2019,4,12,51,20
2019-12-20,STG POUND,131.3129,2019,4,12,51,20
2019-12-20,EURO,111.9982,2019,4,12,51,20
2019-12-20,SA RAND,7.0361,2019,4,12,51,20
2019-12-20,KSH/USHS,36.3712,2019,4,12,51,20
2019-12-20,KSH/TSHS,22.8177,2019,4,12,51,20
2019-12-20,KSH/RWF,9.4099,2019,4,12,51,20
2019-12-20,KSH/BIF,18.6497,2019,4,12,51,20
2019-12-20,AE DIRHAM,27.4184,2019,4,12,51,20
2019-12-20,CANADIAN DOLLAR,76.7679,2019,4,12,51,20
2019-12-20,S FRANC,102.7671,2019,4,12,51,20
2019-12-20,JPY(100),92.0709,2019,4,12,51,20
2019-12-20,SW KRONER,10.6836,2019,4,12,51,20
2019-12-20,NOR KRONER,11.2181,2019,4,12,51,20
2019-12-20,DAN KRONER,14.9837,2019,4,12,51,20
2019-12-20,IND RUPEE,1.4166,2019,4,12,51,20
2019-12-20,HONGKONG DOLLAR,12.9159,2019,4,12,51,20
2019-12-20,SINGAPORE DOLLAR,74.2794,2019,4,12,51,20
2019-12-20,SAUDI RIYAL,26.8493,2019,4,12,51,20
2019-12-20,CHINESE YUAN,14.3667,2019,4,12,51,20
2019-12-20,AUSTRALIAN DOLLAR,69.1336,2019,4,12,51,20
2019-12-23,US DOLLAR,100.7,2019,4,12,51,23
2019-12-23,STG POUND,131.2409,2019,4,12,51,23
2019-12-23,EURO,111.6965,2019,4,12,51,23
2019-12-23,SA RAND,7.0729,2019,4,12,51,23
2019-12-23,KSH/USHS,36.3953,2019,4,12,51,23
2019-12-23,KSH/TSHS,22.8402,2019,4,12,51,23
2019-12-23,KSH/RWF,9.4121,2019,4,12,51,23
2019-12-23,KSH/BIF,18.6519,2019,4,12,51,23
2019-12-23,AE DIRHAM,27.4152,2019,4,12,51,23
2019-12-23,CANADIAN DOLLAR,76.4559,2019,4,12,51,23
2019-12-23,S FRANC,102.6556,2019,4,12,51,23
2019-12-23,JPY(100),92.1023,2019,4,12,51,23
2019-12-23,SW KRONER,10.7021,2019,4,12,51,23
2019-12-23,NOR KRONER,11.229,2019,4,12,51,23
2019-12-23,DAN KRONER,14.9478,2019,4,12,51,23
2019-12-23,IND RUPEE,1.4144,2019,4,12,51,23
2019-12-23,HONGKONG DOLLAR,12.917,2019,4,12,51,23
2019-12-23,SINGAPORE DOLLAR,74.3037,2019,4,12,51,23
2019-12-23,SAUDI RIYAL,26.8447,2019,4,12,51,23
2019-12-23,CHINESE YUAN,14.3689,2019,4,12,51,23
2019-12-23,AUSTRALIAN DOLLAR,69.4125,2019,4,12,51,23
2019-12-24,US DOLLAR,100.6324,2019,4,12,52,24
2019-12-24,STG POUND,129.98,2019,4,12,52,24
2019-12-24,EURO,111.5041,2019,4,12,52,24
2019-12-24,SA RAND,7.0744,2019,4,12,52,24
2019-12-24,KSH/USHS,36.3701,2019,4,12,52,24
2019-12-24,KSH/TSHS,22.8357,2019,4,12,52,24
2019-12-24,KSH/RWF,9.4184,2019,4,12,52,24
2019-12-24,KSH/BIF,18.6694,2019,4,12,52,24
2019-12-24,AE DIRHAM,27.3967,2019,4,12,52,24
2019-12-24,CANADIAN DOLLAR,76.4393,2019,4,12,52,24
2019-12-24,S FRANC,102.503,2019,4,12,52,24
2019-12-24,JPY(100),91.9899,2019,4,12,52,24
2019-12-24,SW KRONER,10.6808,2019,4,12,52,24
2019-12-24,NOR KRONER,11.2434,2019,4,12,52,24
2019-12-24,DAN KRONER,14.9249,2019,4,12,52,24
2019-12-24,IND RUPEE,1.4123000000000001,2019,4,12,52,24
2019-12-24,HONGKONG DOLLAR,12.923,2019,4,12,52,24
2019-12-24,SINGAPORE DOLLAR,74.2209,2019,4,12,52,24
2019-12-24,SAUDI RIYAL,26.8246,2019,4,12,52,24
2019-12-24,CHINESE YUAN,14.3527,2019,4,12,52,24
2019-12-24,AUSTRALIAN DOLLAR,69.5974,2019,4,12,52,24
2019-12-27,US DOLLAR,100.7676,2019,4,12,52,27
2019-12-27,STG POUND,130.4074,2019,4,12,52,27
2019-12-27,EURO,111.6326,2019,4,12,52,27
2019-12-27,SA RAND,7.0839,2019,4,12,52,27
2019-12-27,KSH/USHS,36.3709,2019,4,12,52,27
2019-12-27,KSH/TSHS,22.805,2019,4,12,52,27
2019-12-27,KSH/RWF,9.4074,2019,4,12,52,27
2019-12-27,KSH/BIF,18.6443,2019,4,12,52,27
2019-12-27,AE DIRHAM,27.4351,2019,4,12,52,27
2019-12-27,CANADIAN DOLLAR,76.5421,2019,4,12,52,27
2019-12-27,S FRANC,102.6408,2019,4,12,52,27
2019-12-27,JPY(100),92.1136,2019,4,12,52,27
2019-12-27,SW KRONER,10.6952,2019,4,12,52,27
2019-12-27,NOR KRONER,11.2585,2019,4,12,52,27
2019-12-27,DAN KRONER,14.937,2019,4,12,52,27
2019-12-27,IND RUPEE,1.4142,2019,4,12,52,27
2019-12-27,HONGKONG DOLLAR,12.9402,2019,4,12,52,27
2019-12-27,SINGAPORE DOLLAR,74.3481,2019,4,12,52,27
2019-12-27,SAUDI RIYAL,26.8524,2019,4,12,52,27
2019-12-27,CHINESE YUAN,14.3798,2019,4,12,52,27
2019-12-27,AUSTRALIAN DOLLAR,69.6808,2019,4,12,52,27
2019-12-30,US DOLLAR,101.1588,2019,4,12,52,30
2019-12-30,STG POUND,132.3959,2019,4,12,52,30
2019-12-30,EURO,112.8803,2019,4,12,52,30
2019-12-30,SA RAND,7.1962,2019,4,12,52,30
2019-12-30,KSH/USHS,36.2302,2019,4,12,52,30
2019-12-30,KSH/TSHS,22.7168,2019,4,12,52,30
2019-12-30,KSH/RWF,9.371,2019,4,12,52,30
2019-12-30,KSH/BIF,18.5772,2019,4,12,52,30
2019-12-30,AE DIRHAM,27.5401,2019,4,12,52,30
2019-12-30,CANADIAN DOLLAR,77.309,2019,4,12,52,30
2019-12-30,S FRANC,103.6198,2019,4,12,52,30
2019-12-30,JPY(100),92.3698,2019,4,12,52,30
2019-12-30,SW KRONER,10.8176,2019,4,12,52,30
2019-12-30,NOR KRONER,11.4535,2019,4,12,52,30
2019-12-30,DAN KRONER,15.1074,2019,4,12,52,30
2019-12-30,IND RUPEE,1.4168,2019,4,12,52,30
2019-12-30,HONGKONG DOLLAR,12.9916,2019,4,12,52,30
2019-12-30,SINGAPORE DOLLAR,74.8023,2019,4,12,52,30
2019-12-30,SAUDI RIYAL,26.9613,2019,4,12,52,30
2019-12-30,CHINESE YUAN,14.4599,2019,4,12,52,30
2019-12-30,AUSTRALIAN DOLLAR,70.5279,2019,4,12,52,30
2019-12-31,US DOLLAR,101.3365,2019,4,12,53,31
2019-12-31,STG POUND,132.9403,2019,4,12,53,31
2019-12-31,EURO,113.3679,2019,4,12,53,31
2019-12-31,SA RAND,7.1929,2019,4,12,53,31
2019-12-31,KSH/USHS,36.1667,2019,4,12,53,31
2019-12-31,KSH/TSHS,22.677,2019,4,12,53,31
2019-12-31,KSH/RWF,9.3559,2019,4,12,53,31
2019-12-31,KSH/BIF,18.5446,2019,4,12,53,31
2019-12-31,AE DIRHAM,27.5884,2019,4,12,53,31
2019-12-31,CANADIAN DOLLAR,77.5871,2019,4,12,53,31
2019-12-31,S FRANC,104.3093,2019,4,12,53,31
2019-12-31,JPY(100),92.8032,2019,4,12,53,31
2019-12-31,SW KRONER,10.8596,2019,4,12,53,31
2019-12-31,NOR KRONER,11.5185,2019,4,12,53,31
2019-12-31,DAN KRONER,15.176,2019,4,12,53,31
2019-12-31,IND RUPEE,1.4205,2019,4,12,53,31
2019-12-31,HONGKONG DOLLAR,13.0134,2019,4,12,53,31
2019-12-31,SINGAPORE DOLLAR,75.1476,2019,4,12,53,31
2019-12-31,SAUDI RIYAL,27.0137,2019,4,12,53,31
2019-12-31,CHINESE YUAN,14.5041,2019,4,12,53,31
2019-12-31,AUSTRALIAN DOLLAR,70.9051,2019,4,12,53,31
2020-01-02,US DOLLAR,101.3429,2020,1,1,1,2
2020-01-02,STG POUND,133.3112,2020,1,1,1,2
2020-01-02,EURO,113.5638,2020,1,1,1,2
2020-01-02,SA RAND,7.2332,2020,1,1,1,2
2020-01-02,KSH/USHS,36.1644,2020,1,1,1,2
2020-01-02,KSH/TSHS,22.6756,2020,1,1,1,2
2020-01-02,KSH/RWF,9.3553,2020,1,1,1,2
2020-01-02,KSH/BIF,18.5434,2020,1,1,1,2
2020-01-02,AE DIRHAM,27.5902,2020,1,1,1,2
2020-01-02,CANADIAN DOLLAR,77.7617,2020,1,1,1,2
2020-01-02,S FRANC,104.6607,2020,1,1,1,2
2020-01-02,JPY(100),93.3219,2020,1,1,1,2
2020-01-02,SW KRONER,10.8693,2020,1,1,1,2
2020-01-02,NOR KRONER,11.5286,2020,1,1,1,2
2020-01-02,DAN KRONER,15.2129,2020,1,1,1,2
2020-01-02,IND RUPEE,1.4211,2020,1,1,1,2
2020-01-02,HONGKONG DOLLAR,13.0162,2020,1,1,1,2
2020-01-02,SINGAPORE DOLLAR,75.3171,2020,1,1,1,2
2020-01-02,SAUDI RIYAL,27.0154,2020,1,1,1,2
2020-01-02,CHINESE YUAN,14.5585,2020,1,1,1,2
2020-01-02,AUSTRALIAN DOLLAR,71.0515,2020,1,1,1,2
2020-01-03,US DOLLAR,100.9588,2020,1,1,1,3
2020-01-03,STG POUND,133.1229,2020,1,1,1,3
2020-01-03,EURO,113.0779,2020,1,1,1,3
2020-01-03,SA RAND,7.165,2020,1,1,1,3
2020-01-03,KSH/USHS,36.302,2020,1,1,1,3
2020-01-03,KSH/TSHS,22.7618,2020,1,1,1,3
2020-01-03,KSH/RWF,9.3921,2020,1,1,1,3
2020-01-03,KSH/BIF,18.6191,2020,1,1,1,3
2020-01-03,AE DIRHAM,27.4856,2020,1,1,1,3
2020-01-03,CANADIAN DOLLAR,77.6756,2020,1,1,1,3
2020-01-03,S FRANC,104.0277,2020,1,1,1,3
2020-01-03,JPY(100),92.8656,2020,1,1,1,3
2020-01-03,SW KRONER,10.7953,2020,1,1,1,3
2020-01-03,NOR KRONER,11.4898,2020,1,1,1,3
2020-01-03,DAN KRONER,15.1245,2020,1,1,1,3
2020-01-03,IND RUPEE,1.4145,2020,1,1,1,3
2020-01-03,HONGKONG DOLLAR,12.9594,2020,1,1,1,3
2020-01-03,SINGAPORE DOLLAR,74.9203,2020,1,1,1,3
2020-01-03,SAUDI RIYAL,26.9145,2020,1,1,1,3
2020-01-03,CHINESE YUAN,14.4979,2020,1,1,1,3
2020-01-03,AUSTRALIAN DOLLAR,70.6106,2020,1,1,1,3
2020-01-06,US DOLLAR,100.9806,2020,1,1,1,6
2020-01-06,STG POUND,132.1965,2020,1,1,1,6
2020-01-06,EURO,112.5447,2020,1,1,1,6
2020-01-06,SA RAND,7.0633,2020,1,1,1,6
2020-01-06,KSH/USHS,36.5418,2020,1,1,1,6
2020-01-06,KSH/TSHS,22.7569,2020,1,1,1,6
2020-01-06,KSH/RWF,9.3832,2020,1,1,1,6
2020-01-06,KSH/BIF,18.5869,2020,1,1,1,6
2020-01-06,AE DIRHAM,27.4927,2020,1,1,1,6
2020-01-06,CANADIAN DOLLAR,77.7701,2020,1,1,1,6
2020-01-06,S FRANC,103.8148,2020,1,1,1,6
2020-01-06,JPY(100),93.4054,2020,1,1,1,6
2020-01-06,SW KRONER,10.728,2020,1,1,1,6
2020-01-06,NOR KRONER,11.4415,2020,1,1,1,6
2020-01-06,DAN KRONER,15.0599,2020,1,1,1,6
2020-01-06,IND RUPEE,1.4072,2020,1,1,1,6
2020-01-06,HONGKONG DOLLAR,12.9833,2020,1,1,1,6
2020-01-06,SINGAPORE DOLLAR,74.8171,2020,1,1,1,6
2020-01-06,SAUDI RIYAL,26.9195,2020,1,1,1,6
2020-01-06,CHINESE YUAN,14.4891,2020,1,1,1,6
2020-01-06,AUSTRALIAN DOLLAR,70.1866,2020,1,1,1,6
2020-01-07,US DOLLAR,101.0618,2020,1,1,1,7
2020-01-07,STG POUND,132.8038,2020,1,1,1,7
2020-01-07,EURO,113.1424,2020,1,1,1,7
2020-01-07,SA RAND,7.1233,2020,1,1,1,7
2020-01-07,KSH/USHS,36.7103,2020,1,1,1,7
2020-01-07,KSH/TSHS,22.7386,2020,1,1,1,7
2020-01-07,KSH/RWF,9.3843,2020,1,1,1,7
2020-01-07,KSH/BIF,18.6049,2020,1,1,1,7
2020-01-07,AE DIRHAM,27.5148,2020,1,1,1,7
2020-01-07,CANADIAN DOLLAR,77.9377,2020,1,1,1,7
2020-01-07,S FRANC,104.268,2020,1,1,1,7
2020-01-07,JPY(100),93.1574,2020,1,1,1,7
2020-01-07,SW KRONER,10.7457,2020,1,1,1,7
2020-01-07,NOR KRONER,11.4968,2020,1,1,1,7
2020-01-07,DAN KRONER,15.1318,2020,1,1,1,7
2020-01-07,IND RUPEE,1.4092,2020,1,1,1,7
2020-01-07,HONGKONG DOLLAR,13.0042,2020,1,1,1,7
2020-01-07,SINGAPORE DOLLAR,74.9522,2020,1,1,1,7
2020-01-07,SAUDI RIYAL,26.9397,2020,1,1,1,7
2020-01-07,CHINESE YUAN,14.5308,2020,1,1,1,7
2020-01-07,AUSTRALIAN DOLLAR,70.0206,2020,1,1,1,7
2020-01-08,US DOLLAR,101.2588,2020,1,1,2,8
2020-01-08,STG POUND,132.8526,2020,1,1,2,8
2020-01-08,EURO,113.1079,2020,1,1,2,8
2020-01-08,SA RAND,7.0909,2020,1,1,2,8
2020-01-08,KSH/USHS,36.6389,2020,1,1,2,8
2020-01-08,KSH/TSHS,22.7043,2020,1,1,2,8
2020-01-08,KSH/RWF,9.3673,2020,1,1,2,8
2020-01-08,KSH/BIF,18.5687,2020,1,1,2,8
2020-01-08,AE DIRHAM,27.5673,2020,1,1,2,8
2020-01-08,CANADIAN DOLLAR,77.9394,2020,1,1,2,8
2020-01-08,S FRANC,104.2831,2020,1,1,2,8
2020-01-08,JPY(100),93.3735,2020,1,1,2,8
2020-01-08,SW KRONER,10.7166,2020,1,1,2,8
2020-01-08,NOR KRONER,11.4669,2020,1,1,2,8
2020-01-08,DAN KRONER,15.1325,2020,1,1,2,8
2020-01-08,IND RUPEE,1.4096,2020,1,1,2,8
2020-01-08,HONGKONG DOLLAR,13.0272,2020,1,1,2,8
2020-01-08,SINGAPORE DOLLAR,75.0065,2020,1,1,2,8
2020-01-08,SAUDI RIYAL,26.9923,2020,1,1,2,8
2020-01-08,CHINESE YUAN,14.5828,2020,1,1,2,8
2020-01-08,AUSTRALIAN DOLLAR,69.6003,2020,1,1,2,8
2020-01-09,US DOLLAR,101.4688,2020,1,1,2,9
2020-01-09,STG POUND,132.9812,2020,1,1,2,9
2020-01-09,EURO,112.8497,2020,1,1,2,9
2020-01-09,SA RAND,7.129,2020,1,1,2,9
2020-01-09,KSH/USHS,36.4645,2020,1,1,2,9
2020-01-09,KSH/TSHS,22.6868,2020,1,1,2,9
2020-01-09,KSH/RWF,9.0941,2020,1,1,2,9
2020-01-09,KSH/BIF,18.5322,2020,1,1,2,9
2020-01-09,AE DIRHAM,27.6245,2020,1,1,2,9
2020-01-09,CANADIAN DOLLAR,77.969,2020,1,1,2,9
2020-01-09,S FRANC,104.5316,2020,1,1,2,9
2020-01-09,JPY(100),93.3004,2020,1,1,2,9
2020-01-09,SW KRONER,10.7301,2020,1,1,2,9
2020-01-09,NOR KRONER,11.4518,2020,1,1,2,9
2020-01-09,DAN KRONER,15.0957,2020,1,1,2,9
2020-01-09,IND RUPEE,1.4193,2020,1,1,2,9
2020-01-09,HONGKONG DOLLAR,13.0512,2020,1,1,2,9
2020-01-09,SINGAPORE DOLLAR,75.1315,2020,1,1,2,9
2020-01-09,SAUDI RIYAL,27.0483,2020,1,1,2,9
2020-01-09,CHINESE YUAN,14.610900000000001,2020,1,1,2,9
2020-01-09,AUSTRALIAN DOLLAR,69.6634,2020,1,1,2,9
2020-01-10,US DOLLAR,101.5929,2020,1,1,2,10
2020-01-10,STG POUND,132.5247,2020,1,1,2,10
2020-01-10,EURO,112.9035,2020,1,1,2,10
2020-01-10,SA RAND,7.1484,2020,1,1,2,10
2020-01-10,KSH/USHS,36.2034,2020,1,1,2,10
2020-01-10,KSH/TSHS,22.6591,2020,1,1,2,10
2020-01-10,KSH/RWF,9.3385,2020,1,1,2,10
2020-01-10,KSH/BIF,18.5089,2020,1,1,2,10
2020-01-10,AE DIRHAM,27.6583,2020,1,1,2,10
2020-01-10,CANADIAN DOLLAR,77.7805,2020,1,1,2,10
2020-01-10,S FRANC,104.4336,2020,1,1,2,10
2020-01-10,JPY(100),92.7155,2020,1,1,2,10
2020-01-10,SW KRONER,10.7146,2020,1,1,2,10
2020-01-10,NOR KRONER,11.4486,2020,1,1,2,10
2020-01-10,DAN KRONER,15.1011,2020,1,1,2,10
2020-01-10,IND RUPEE,1.4288,2020,1,1,2,10
2020-01-10,HONGKONG DOLLAR,13.0834,2020,1,1,2,10
2020-01-10,SINGAPORE DOLLAR,75.2652,2020,1,1,2,10
2020-01-10,SAUDI RIYAL,27.0813,2020,1,1,2,10
2020-01-10,CHINESE YUAN,14.6549,2020,1,1,2,10
2020-01-10,AUSTRALIAN DOLLAR,69.8807,2020,1,1,2,10
2020-01-13,US DOLLAR,101.3412,2020,1,1,2,13
2020-01-13,STG POUND,132.6162,2020,1,1,2,13
2020-01-13,EURO,112.5697,2020,1,1,2,13
2020-01-13,SA RAND,7.1441,2020,1,1,2,13
2020-01-13,KSH/USHS,36.2637,2020,1,1,2,13
2020-01-13,KSH/TSHS,22.7154,2020,1,1,2,13
2020-01-13,KSH/RWF,9.3617,2020,1,1,2,13
2020-01-13,KSH/BIF,18.5549,2020,1,1,2,13
2020-01-13,AE DIRHAM,27.5897,2020,1,1,2,13
2020-01-13,CANADIAN DOLLAR,77.7156,2020,1,1,2,13
2020-01-13,S FRANC,103.993,2020,1,1,2,13
2020-01-13,JPY(100),92.4941,2020,1,1,2,13
2020-01-13,SW KRONER,10.67,2020,1,1,2,13
2020-01-13,NOR KRONER,11.4014,2020,1,1,2,13
2020-01-13,DAN KRONER,15.0671,2020,1,1,2,13
2020-01-13,IND RUPEE,1.4295,2020,1,1,2,13
2020-01-13,HONGKONG DOLLAR,13.0488,2020,1,1,2,13
2020-01-13,SINGAPORE DOLLAR,75.1483,2020,1,1,2,13
2020-01-13,SAUDI RIYAL,27.0128,2020,1,1,2,13
2020-01-13,CHINESE YUAN,14.643,2020,1,1,2,13
2020-01-13,AUSTRALIAN DOLLAR,69.7987,2020,1,1,2,13
2020-01-14,US DOLLAR,101.4912,2020,1,1,2,14
2020-01-14,STG POUND,131.8088,2020,1,1,2,14
2020-01-14,EURO,112.9147,2020,1,1,2,14
2020-01-14,SA RAND,7.059,2020,1,1,2,14
2020-01-14,KSH/USHS,36.1609,2020,1,1,2,14
2020-01-14,KSH/TSHS,22.6917,2020,1,1,2,14
2020-01-14,KSH/RWF,9.3479,2020,1,1,2,14
2020-01-14,KSH/BIF,18.5365,2020,1,1,2,14
2020-01-14,AE DIRHAM,27.6306,2020,1,1,2,14
2020-01-14,CANADIAN DOLLAR,77.7978,2020,1,1,2,14
2020-01-14,S FRANC,104.4524,2020,1,1,2,14
2020-01-14,JPY(100),92.3781,2020,1,1,2,14
2020-01-14,SW KRONER,10.6932,2020,1,1,2,14
2020-01-14,NOR KRONER,11.4056,2020,1,1,2,14
2020-01-14,DAN KRONER,15.1053,2020,1,1,2,14
2020-01-14,IND RUPEE,1.4326,2020,1,1,2,14
2020-01-14,HONGKONG DOLLAR,13.0559,2020,1,1,2,14
2020-01-14,SINGAPORE DOLLAR,75.3377,2020,1,1,2,14
2020-01-14,SAUDI RIYAL,27.0528,2020,1,1,2,14
2020-01-14,CHINESE YUAN,14.7227,2020,1,1,2,14
